word	dim1	dim2	cluster
न्यू	2.824488401412964	6.296585559844971	0
click	6.676640510559082	4.371456623077393	2
जाम	4.578157424926758	5.165544509887695	4
पठाइएको	4.237030506134033	4.651207447052002	4
ध्वनि	4.444350242614746	7.125376224517822	4
पुगेपछि	3.1090331077575684	2.626819372177124	4
गर्ल	2.5766563415527344	7.755730152130127	0
key	6.944774150848389	3.8944568634033203	2
पृष्ठको	5.701570510864258	4.990018844604492	4
मुक्तिनाथ	2.6412289142608643	2.6549839973449707	4
URL	6.997158050537109	4.241103172302246	2
भक्ति	1.2624967098236084	3.9223310947418213	4
कार्कीले	0.34384432435035706	2.3434219360351562	4
विद्रोह	2.773259162902832	4.233591556549072	4
शायद	4.66377067565918	6.042768955230713	4
अमात्य	-0.28158411383628845	3.0139801502227783	3
राजधानीका	4.556120872497559	2.7228713035583496	4
अमेरिकाका	2.6466543674468994	5.781315803527832	4
नेशनल	2.473968505859375	6.981103897094727	3
मिश्र	0.6141850352287292	2.6707913875579834	3
गर्नुहोस्फेसबूक	5.796067237854004	4.779897689819336	4
जोडीलाई	0.935565173625946	2.3971328735351562	4
नेटवर्क	4.0880842208862305	6.820184230804443	3
सिलसिलामा	3.2845828533172607	3.764364004135132	4
हडताल	4.6627092361450195	4.206442832946777	4
जानका	3.77781343460083	2.0893163681030273	4
रक्सौल	3.2009356021881104	3.2134807109832764	4
गर्छौँ	4.398998737335205	4.99166202545166	4
पम्प	3.8951923847198486	4.338460445404053	3
काभ्रेपलाञ्चोक	3.2030436992645264	1.9731242656707764	4
भागको	3.9051077365875244	3.2347922325134277	4
मेगा	3.311406135559082	7.329862594604492	3
फेयर	2.9620087146759033	7.680084228515625	0
लाग्नुभएका	2.7765650749206543	2.7055647373199463	4
एलपी	4.290434837341309	4.0924577713012695	4
पोष्ट	3.615797281265259	7.436884880065918	3
हेल्लो	3.625070810317993	6.950171947479248	3
इलामका	3.6560616493225098	3.629774332046509	4
उपराष्ट्रपतिको	3.0417754650115967	5.450435161590576	4
javascript	6.346572399139404	3.861943483352661	4
बीबीसीलाई	3.1320137977600098	5.362580299377441	4
बचे	1.4340037107467651	6.911705493927002	1
पब्लिकेसन्स	3.5060925483703613	6.593191623687744	4
राजदूतमा	4.562797546386719	4.078575134277344	4
खानेपानीका	4.709550857543945	3.7763211727142334	4
कोशीटप्पु	5.239459037780762	3.929598093032837	4
रेलमार्गको	3.974945545196533	3.2803544998168945	4
पदमार्गको	4.170454025268555	3.324444532394409	4
आवतजावतमा	4.699228286743164	4.1368865966796875	4
आधुनिकीकरणको	5.224919319152832	3.704571485519409	4
गूगल	3.811291456222534	6.459558963775635	0
सहरहरुमा	4.786874294281006	2.804830551147461	4
नीलबाराही	4.65288782119751	3.7652831077575684	4
घण्टाका	4.620192527770996	3.779238700866699	4
कृषकहरुका	4.919409275054932	2.903209924697876	4
विद्रोहीद्वारा	3.5500428676605225	4.763117790222168	4
General	7.442788124084473	3.8162105083465576	2
क्यालिफोर्निया	2.814728021621704	6.073358535766602	4
दज्र्यानी	4.836056709289551	4.306868553161621	4
बक्स	3.5880465507507324	7.72043514251709	0
दूतमा	4.546815395355225	4.118499755859375	4
काण्ड	3.2859933376312256	4.16407585144043	4
भिठ्ठामोड	5.357804775238037	3.7022006511688232	4
राजदूतबाट	4.601862907409668	4.06594181060791	4
न्यूनचापीय	4.938568115234375	4.098348617553711	4
बीरगंजका	4.679306983947754	3.7691190242767334	4
सिम्रिकको	4.750856399536133	3.947035789489746	4
जलमार्गको	4.2696614265441895	3.548351764678955	4
भक्तपुरवासी	4.918369293212891	3.6896071434020996	4
समझदारीकै	5.239842414855957	3.7521579265594482	4
उपत्यकाकाका	4.837103366851807	3.7857797145843506	4
भेटः	6.3326826095581055	3.801048755645752	2
सञ्चालकद्वारा	3.7654154300689697	4.662511348724365	4
विपक्षिले	5.353846549987793	4.051190376281738	4
रू.साढे	5.883754253387451	3.773510217666626	2
स्थानबाट	4.502833843231201	2.669229745864868	4
१९७७	0.09523055702447891	6.676870822906494	1
पटना	2.7098140716552734	3.4404733180999756	4
लेखहरूलाई	4.894475936889648	3.1212430000305176	4
अंग्रेजीमा	1.5633519887924194	4.332902908325195	4
गुगल	3.9599084854125977	6.924666881561279	0
काठमाडौंबाट	3.6040616035461426	1.898555874824524	4
१९७२	0.09804745763540268	6.758227825164795	1
आधुनिकीकरण	5.731968402862549	3.7139713764190674	4
संगीतमा	-0.1647641658782959	3.606489896774292	4
District	7.776085376739502	3.6197218894958496	2
पदहरुको	4.948183536529541	2.9548327922821045	4
Link	6.692335605621338	4.205704689025879	2
काठमाडौंका	3.5441079139709473	1.6888062953948975	4
तीमध्ये	2.768932819366455	4.935693264007568	4
copy	7.015250205993652	3.918820381164551	2
Germany	7.205047130584717	3.319070816040039	2
कमलः	6.730578899383545	7.475157260894775	0
लिंक	5.921545028686523	5.208181381225586	0
गया	2.9547293186187744	3.2120227813720703	1
correct	7.640013217926025	3.8775079250335693	2
कार्कीको	0.31889793276786804	2.3058180809020996	4
portal	7.211977481842041	4.088447570800781	2
रुसी	2.2850475311279297	5.9682745933532715	1
अंग्रेज	1.923449158668518	3.49932599067688	4
Google	6.717146396636963	4.567704200744629	2
बीबीसी	3.1257758140563965	5.489017486572266	3
फ्रि	4.073780059814453	6.974818229675293	0
user:Nirjal	6.7709527015686035	4.082157611846924	4
index.php	6.6961283683776855	4.625421047210693	2
काठमाण्डौं	3.5987913608551025	1.5496752262115479	4
फास्ट	3.4611449241638184	8.07925033569336	3
फुटसल	2.9597132205963135	6.900083065032959	3
ग्रेट	2.3227157592773438	7.591935157775879	0
रुट	3.700446367263794	2.930006265640259	4
१९६५	0.1263742297887802	6.755432605743408	1
ह्वाइट	3.212627649307251	8.447078704833984	3
कम्प्यूटर	4.427639961242676	7.362371921539307	4
१९६३	0.04218802601099014	6.77850866317749	1
स्टेशन	4.1174540519714355	6.27540397644043	3
Windows	6.4822611808776855	4.606961727142334	2
भट्टले	0.31921741366386414	3.050079345703125	3
jQuery	6.6623454093933105	4.198182582855225	2
नगरकोट	3.4536566734313965	1.9764927625656128	4
मिली	4.465703964233398	5.779190540313721	3
सर्भिस	3.764444589614868	7.058858871459961	3
White	7.331760883331299	3.3426733016967773	2
जिएनयु	5.760265350341797	4.318526744842529	4
न्यूयोर्क	2.6792478561401367	6.19722843170166	3
वेबसाईट	6.004106044769287	5.077085018157959	4
कलकत्ता	2.5757710933685303	3.899827480316162	4
रेशम	-0.0076155527494847775	3.1985020637512207	3
director	7.627233028411865	3.858607530593872	2
प्ले	3.2329936027526855	7.715078830718994	0
रवीन्द्र	0.8173891305923462	2.706258773803711	4
धुलिखेल	3.282931089401245	2.0231478214263916	4
स्मिथ	1.472998023033142	6.504329681396484	3
रेलवे	3.3998489379882812	3.3200886249542236	3
अगाथा	3.5891177654266357	4.913525104522705	3
People's	7.476377010345459	3.5160586833953857	2
क्रिस्टीद्वारा	3.6625709533691406	4.825214385986328	4
हाइ	2.7368927001953125	7.983428478240967	0
oldid	6.869990825653076	4.511534690856934	2
बहाना	3.4093387126922607	4.3909912109375	4
प्रयोगात्मक	4.065589427947998	7.420510292053223	4
संपर्क	5.646876811981201	5.354604244232178	4
सर्च	3.8961496353149414	7.041596412658691	0
फोर्स	2.192366123199463	6.651282787322998	3
विद्रोहको	2.8359875679016113	4.18004035949707	4
सनराइजर्स	2.4647605419158936	4.565041542053223	4
केन	1.4831786155700684	6.523870468139648	0
रेडक्रस	2.6648366451263428	6.787346839904785	4
जयपुर	2.4912445545196533	3.4619674682617188	3
हरुमा	5.047458648681641	2.557098865509033	4
युनिट	3.2445192337036133	7.088202953338623	3
१९२३	0.17186833918094635	6.8626017570495605	1
मलेशिया	3.3384294509887695	5.772218227386475	4
च्याट	4.299467086791992	6.958477973937988	3
प्राध्यापन	1.1636379957199097	5.218924522399902	4
काठमाडाैं	3.6260428428649902	1.5930548906326294	4
जगदीश	0.7120978236198425	2.8782379627227783	3
प्रमोद	0.18925148248672485	2.8499972820281982	3
Special	7.612046241760254	4.153804302215576	2
एसपी	0.32917097210884094	2.3564395904541016	3
डार्क	2.738759756088257	8.087392807006836	0
अदालतबाट	1.7689552307128906	2.5825235843658447	4
बटन	4.738291263580322	6.84290075302124	0
वार	2.6281635761260986	7.5361199378967285	0
strong	7.22412633895874	3.9810805320739746	2
उपन्यासका	1.7645150423049927	4.917297840118408	4
Check	6.928341388702393	3.725196123123169	2
१९४०	0.03850077465176582	6.914882659912109	1
Search	7.324023723602295	4.404790878295898	2
रबिन	-0.15358299016952515	3.309514045715332	3
वाल्मीकि	1.9813181161880493	3.985875129699707	4
modern	7.008667469024658	3.359041690826416	2
नगरेका	4.2999587059021	5.132288455963135	4
कुराकानीको	4.5782575607299805	5.407371520996094	4
प्रभात	0.5312491655349731	2.913069725036621	3
अमेरिकाबाट	2.780470132827759	5.782566070556641	4
Music	7.579902648925781	3.9358608722686768	2
हिन्दीमा	1.4384887218475342	4.2940897941589355	4
रसिया	3.031498432159424	5.970334053039551	3
कालीमाटी	2.6193020343780518	1.7256838083267212	4
Network	7.828094959259033	3.9004905223846436	4
उत्तरतर्फ	3.8247084617614746	2.880662202835083	4
विकिपीडियालाई	4.860249042510986	3.2308547496795654	4
हेल्प	3.6866307258605957	6.844326019287109	3
बिबिसी	3.3524134159088135	5.593685150146484	3
स्टोर	3.476999521255493	7.57975435256958	3
कैलेंडर	4.831187725067139	5.6946001052856445	4
सर्वनाम	0.8547408580780029	4.3278913497924805	4
वर्क	3.063077211380005	7.329708576202393	0
सुल्तान	2.3020236492156982	3.9598164558410645	4
प्लेयर	3.336047887802124	7.621673583984375	3
फायर	3.558671236038208	7.819919586181641	3
हाउ	6.710888385772705	7.507631301879883	0
आर्कषण	4.78721809387207	2.515397548675537	4
विजयपुर	2.3112285137176514	3.1256184577941895	4
भिमसेन	1.3822342157363892	3.2283833026885986	4
लाइट	3.0986311435699463	7.905932903289795	0
म्यागेजिन	3.364739418029785	6.704360008239746	3
१९०५	0.1968226283788681	6.916779518127441	1
विथ	2.61179518699646	7.73494291305542	0
मेमोरी	3.89250111579895	7.347847938537598	3
ट्रेल	2.280054807662964	7.035523891448975	3
सुन्निएको	3.999929666519165	5.19924259185791	4
Times	7.691868305206299	4.017197132110596	2
Thai	6.990999698638916	3.247194290161133	2
स्थानहरुमा	4.893417835235596	2.6225545406341553	4
क्लास	3.1230435371398926	7.745734691619873	3
Photo	7.590074062347412	3.9749746322631836	2
स्टोरी	3.021110773086548	7.782848834991455	3
१८५७	0.04062776267528534	6.797066688537598	1
Players	6.562314033508301	4.552464485168457	2
पुने	2.524458408355713	4.46391487121582	3
फेडोरा	7.261159896850586	4.49739933013916	4
youtu.be	6.0210723876953125	4.536559104919434	2
मिश्रले	0.6303569674491882	2.7548470497131348	4
रामायणको	1.8388701677322388	4.106790542602539	4
थापाथली	2.7184441089630127	1.536064624786377	4
मणिपुर	2.9212887287139893	3.404264211654663	4
फेस	2.9985766410827637	7.750244140625	0
1967	7.033388614654541	3.1354432106018066	2
चेष्टा	3.3471736907958984	4.33441686630249	4
गौर	2.6587681770324707	2.537841558456421	4
begin	6.958116054534912	3.7657763957977295	2
१७३	4.8666558265686035	4.6534013748168945	4
जोडने	3.5091094970703125	3.1659905910491943	4
direct	7.704891204833984	3.7850136756896973	2
माइ	2.662801504135132	7.88970422744751	0
interface	6.86942720413208	4.54032039642334	2
रणजीत	1.230774164199829	3.1823601722717285	4
अवधिभर	3.9765450954437256	2.504936456680298	4
१९२८	0.10483735799789429	6.872823238372803	1
मद्रास	2.5398523807525635	3.686079740524292	4
स्काई	3.9197940826416016	7.284451484680176	3
दृश्यावलोकन	4.475822448730469	2.3736519813537598	4
j8GXlmSBbbk	5.860691547393799	4.344238758087158	4
Series	7.631192684173584	3.7765262126922607	2
ग्यासका	4.2803874015808105	4.006077289581299	4
दिल्लीबाट	3.190964460372925	2.9440135955810547	4
मतपेटिका	4.109115123748779	2.5736067295074463	4
१९१९	0.18711739778518677	6.937198638916016	1
लिंकमा	5.884755611419678	5.225287437438965	4
समूहबाट	2.957836627960205	4.523255348205566	4
आर्काइभ	6.262649059295654	4.850214958190918	4
फागु	1.4698773622512817	3.154813289642334	4
इलेक्ट्रोनिक्स	4.265516757965088	7.545408725738525	4
उपकरणको	4.403319358825684	7.080109119415283	4
न्यूजअभियान	5.569887161254883	4.385793685913086	4
यीमध्ये	2.817230224609375	4.8914947509765625	4
१९१२	-0.005123179405927658	6.870468616485596	1
नोवेम्बर	0.33096155524253845	6.550487995147705	4
सुनियो	4.030767917633057	5.852700710296631	4
विवेचन	1.1294331550598145	4.8504438400268555	4
फिल्ड	2.4609413146972656	6.859706878662109	3
सागीतीक	5.223634243011475	4.161403656005859	4
संपादक	0.6808311343193054	3.4589791297912598	4
कमर्स	2.979382038116455	6.884626388549805	3
मेहता	0.7081784009933472	3.085505962371826	3
रात्रि	3.673258066177368	2.6553471088409424	4
डीआईजी	0.32958152890205383	2.282942056655884	4
टोले	5.348237037658691	4.30130672454834	4
राइ	-0.0698435828089714	3.0947179794311523	3
एम्	1.215059757232666	5.24511194229126	3
पुग्नुभयो	2.9011824131011963	2.732603073120117	4
रविन	-0.08500572293996811	3.1146538257598877	3
वर्ड	3.473409652709961	7.497812747955322	0
हाललाई	3.8559277057647705	4.123661041259766	4
फ्रम	2.6033921241760254	7.855162620544434	0
Opens	6.087189197540283	4.052455425262451	2
langue	6.671284198760986	3.7802886962890625	2
रिपब्लिक	2.703948497772217	6.535168170928955	3
आइटी	3.0118253231048584	7.109228610992432	3
असमिया	1.3557791709899902	4.192768573760986	4
स्ट्रिट	2.4220681190490723	7.828897953033447	3
Player	7.597121238708496	3.965179920196533	2
हिंदी	1.3531218767166138	4.174627780914307	4
सम्वाद	4.602123737335205	5.479506015777588	4
संभावित	4.951529026031494	2.6800622940063477	4
फौजले	2.5495524406433105	3.6190550327301025	4
अनुप	0.17417190968990326	3.1239092350006104	3
स्थलहरु	4.771925449371338	2.535074234008789	4
मेरठ	2.756854772567749	3.3804736137390137	4
कोटेश्वर	2.8859424591064453	1.573289394378662	4
वकील	1.4842809438705444	5.734372138977051	3
कुमाऊँ	2.3577587604522705	3.1715102195739746	4
भ्याली	3.426154851913452	1.473325490951538	3
क्याफे	2.1194088459014893	7.382396221160889	3
ज्वलन्त	1.8172060251235962	4.712607383728027	4
भर्चुअल	4.370866298675537	6.949776649475098	3
रेन्डेलद्वारा	3.6522438526153564	4.862775802612305	4
अन्यजानकारी	6.078392505645752	4.993080139160156	4
End	7.302979469299316	3.899458646774292	2
बंगला	1.8074580430984497	4.268243789672852	3
राजभण्डारी	-0.2454073131084442	2.9059510231018066	4
वर्णनात्मक	1.1372969150543213	4.942290782928467	4
हेयरद्वारा	3.6608569622039795	4.857382774353027	4
मीमांसा	1.1839135885238647	4.914673328399658	4
tools.wmflabs.org	6.571807861328125	4.737072944641113	4
ईपीएस	3.5922515392303467	5.823144912719727	4
रिचर्ड	1.5998839139938354	6.70109748840332	3
इंडियन	1.9118598699569702	5.7480878829956055	3
अमरीकी	1.0837252140045166	6.802507400512695	3
पहिलोपोस्ट	4.98877477645874	6.1571221351623535	4
उपन्यासहर	1.9654775857925415	4.983295440673828	4
पहिलादेखि	3.4108972549438477	2.4846444129943848	4
खबरका	4.743399143218994	5.306812286376953	4
केरुङ	3.900484323501587	2.91585111618042	4
अर्यालको	0.3495638072490692	2.240933418273926	4
Publisher	6.743640422821045	3.5101993083953857	4
सुबोध	0.6926000118255615	2.9423422813415527	4
प्रलोभन	3.506955146789551	4.423284530639648	4
अप्राविधिक	5.917774677276611	4.418385982513428	4
औजारबट्टा	5.584384441375732	4.915456295013428	4
studio	3.105005979537964	6.502776145935059	3
सोसियल	3.2585902214050293	6.999859809875488	3
लगा	1.2618992328643799	4.397950172424316	4
खोज्नेनेपालीमा	5.489480495452881	4.8469648361206055	4
तपाईसँग	4.6090803146362305	5.693724155426025	4
बोस्निया	3.1248393058776855	5.847388744354248	4
photos	7.463040351867676	3.94091796875	2
गितमा	-0.15048635005950928	3.6356983184814453	3
च्यालेन्ज	2.7917134761810303	7.31907320022583	3
गर्नुहोस्रित्ता	5.540646553039551	4.904646873474121	4
विद	2.5728390216827393	8.050017356872559	0
वाजपेयी	0.9153444170951843	3.3319830894470215	4
चन्द्रशेखर	0.9040905833244324	2.917694091796875	4
रिमोट	4.433526515960693	7.000626564025879	3
डंगोल	0.060322947800159454	2.9219231605529785	3
pronounced	6.696450233459473	3.2745754718780518	4
यूएइमा	5.5936431884765625	4.162927627563477	4
परासी	2.6643929481506348	2.5099270343780518	4
रावत	1.0954407453536987	2.969388961791992	3
रचनाका	1.2623425722122192	4.583535194396973	4
सुपरजायन्ट्स	2.5577876567840576	4.589294910430908	4
अन्तवार्ता	4.323132514953613	5.263151168823242	4
स्पिन	3.320737361907959	7.602226734161377	3
राधेश्याम	0.43744826316833496	2.5888097286224365	4
सुगर	2.8581483364105225	7.828351020812988	0
अमेरिकाली	1.8134961128234863	6.365848064422607	4
टार्जन	5.431980133056641	4.573359489440918	4
लिखी	1.364022970199585	4.373281955718994	4
Police	7.767461776733398	3.7329585552215576	2
राजुराज	1.606907844543457	2.340240478515625	4
Director	7.762569427490234	3.8587260246276855	2
क्लिन्टन	2.4166321754455566	5.948414325714111	3
गुवाहाटी	2.9069266319274902	3.417567729949951	4
क्लिन	2.518125057220459	6.052816390991211	3
सहलेखन	1.3960691690444946	5.082636833190918	4
भास्कर	0.30911824107170105	3.7620012760162354	3
७८४	4.986515998840332	4.780623912811279	4
स्कट	1.552768349647522	6.451394081115723	3
इयान	1.6468701362609863	6.25009822845459	3
सेफ	2.723242998123169	7.764102458953857	0
हार्डवेयर	4.4594950675964355	7.256158828735352	4
समात्ने	3.7099156379699707	6.039740085601807	4
२००३मा	0.9705718159675598	6.867666244506836	3
Hungarian	6.920876979827881	3.314396858215332	2
Address	6.6525654792785645	4.502201557159424	2
piped	7.27030611038208	3.713928461074829	2
लिङ्कमा	5.886710166931152	5.212765216827393	4
यजुर्वेदीय	5.807675838470459	4.386645793914795	4
रुटमा	3.741086721420288	2.7906198501586914	4
लेखहरुलाई	4.890390396118164	2.9466042518615723	4
army	7.376660346984863	3.4882473945617676	2
विपिन	0.10985703021287918	3.2545485496520996	3
मेघराज	0.36162272095680237	3.176132917404175	3
Yahoo	6.881563663482666	4.288284778594971	2
डिल्लीबजार	2.863722324371338	1.5340163707733154	4
अनूदित	1.5285528898239136	4.628480434417725	4
राज्यलक्ष्मी	0.3338215947151184	3.080446720123291	4
देसाई	0.6809841394424438	3.4112110137939453	3
Persian	6.8651628494262695	3.180752754211426	2
१८९३	0.11383543163537979	6.887233257293701	1
रञ्जना	-0.08845655620098114	3.066072940826416	3
584	5.610584259033203	4.739478588104248	2
अप्रकाशित	1.4727303981781006	4.658700942993164	4
लिखा	1.3051203489303589	4.350276470184326	4
एबी	1.9770833253860474	5.293362140655518	3
लैनसिंह	1.1456807851791382	3.2541191577911377	4
कालीप्रसाद	0.8831988573074341	2.5466930866241455	4
cinematography	0.2991841733455658	3.430516481399536	3
अदर	2.551682710647583	7.901821136474609	0
खिलाफ	2.7596476078033447	4.317115783691406	4
वैंग्लौर	4.904546737670898	4.397421360015869	4
ग्रान्ड	2.633539915084839	7.137938022613525	3
लोकतान्त्रिकका	0.7275530099868774	2.8027396202087402	4
गृहपृष्ठकथा	5.603635787963867	4.894150733947754	4
काठमान्डौ	3.48472261428833	1.4173287153244019	4
काठमाण्डौँ	3.6216511726379395	1.5295199155807495	4
2016सात	5.366268634796143	4.285212993621826	4
रोमानिया	3.0183475017547607	5.968410491943359	4
रूपक	0.2105157971382141	3.7235376834869385	3
पृतना	2.045088529586792	2.9624924659729004	4
विकिडेटा	6.6517815589904785	4.9480299949646	4
क्लासिक	3.0946242809295654	7.803336143493652	3
अयान	2.3137094974517822	7.954142093658447	3
ट्र	6.724081039428711	7.4679155349731445	0
Message	7.332289218902588	4.33017110824585	2
अपिलकोरियाको	3.8349881172180176	5.379886627197266	4
आइएमई	3.345282793045044	7.054616451263428	3
अर्थोडक्स	2.8552961349487305	6.102372646331787	4
JavaScript	6.561181545257568	3.9188663959503174	2
सिन्धुलीगढी	2.3199191093444824	2.9911210536956787	4
paragraph	7.276428699493408	3.460110664367676	4
क्ल्यान्सीद्वारा	3.72237491607666	4.861525535583496	4
Notable	6.9169182777404785	3.531864881515503	2
Chaurasia	6.931654930114746	3.999098777770996	4
ग्राफिक्स	4.237666130065918	7.257415771484375	3
बारह	4.946385860443115	5.985299587249756	4
इण्डियन्स	2.513934373855591	4.583449840545654	4
फ्रांसीसी	1.2614483833312988	6.792766094207764	4
मेचीदेखि	3.418578624725342	2.5932810306549072	4
हिस्ट्री	2.5298991203308105	7.77253532409668	3
शहरहरुमा	4.816797256469727	2.640265464782715	4
वीणा	0.06557617336511612	3.507556438446045	3
भुषाल	-0.05093548074364662	2.852065324783325	3
कुकद्वारा	3.694837808609009	4.8804755210876465	4
डिज्नी	2.1195857524871826	6.876452922821045	3
पढेँ	1.5358819961547852	4.658591270446777	4
डीसी	2.791555166244507	6.269256591796875	3
द्वितिय	0.3128017783164978	4.049257755279541	4
स्टोरिज	3.0571978092193604	7.763669013977051	3
किट्स	1.7271523475646973	6.790266513824463	3
आत्मपरक	1.255753517150879	4.934147357940674	4
बुक्स	2.4159927368164062	7.399720191955566	3
छायाङ्कन	-0.13461555540561676	3.531940460205078	4
space:nowrap	6.547611236572266	3.687790870666504	4
विद्रोहका	2.815370798110962	4.165812969207764	4
सिटि	2.9956467151641846	6.9131760597229	3
प्रभाकर	0.562577486038208	2.997798204421997	4
फ्रन्ट	2.547539710998535	6.95237398147583	3
यीबाट	3.186845302581787	2.877743721008301	4
आर्किटेक्चर	3.4201247692108154	7.575291633605957	4
क्राइम	2.881422519683838	7.8175153732299805	3
पारिजातद्वारा	3.644230842590332	4.860525608062744	4
aware	7.132546901702881	4.494604110717773	2
developer	7.115720272064209	4.442633628845215	4
काँकडभिट्टा	3.665154218673706	3.0305662155151367	4
डिक	2.439415216445923	7.997886657714844	3
कम्प्यूटरमा	4.409368991851807	7.401754856109619	4
Select	7.097155570983887	4.198444366455078	2
फोर्ट	1.9904310703277588	6.616225719451904	3
सर्विस	1.8426133394241333	5.965252876281738	3
पटियाला	2.6123414039611816	3.4903762340545654	4
आहृवान	3.7285313606262207	3.916644811630249	4
कमर्सियल	3.3117642402648926	7.157414436340332	3
चाबहिल	2.834646463394165	1.5106968879699707	4
कमिक	1.908408522605896	7.059942245483398	3
हिपहप	0.014452611096203327	3.7726426124572754	3
दृष्यावलोकन	4.448976993560791	2.4004836082458496	4
सविन	-0.05684921145439148	3.074544668197632	3
दिल्लीस्थित	3.2855048179626465	2.9541640281677246	4
कोलकत्ता	2.476109266281128	4.48621129989624	4
ड्रिम	2.6907849311828613	7.788814067840576	0
अनिलकुमार	0.7943830490112305	2.564710855484009	4
डीएसपी	0.28909555077552795	2.269982099533081	4
स्थलहर	4.722140312194824	2.470367193222046	4
स्विच	4.583247184753418	7.133228302001953	3
मेलाका	4.073215484619141	2.389237880706787	4
वर्षम्म	3.34428334236145	2.4414420127868652	4
उपमेयरका	1.6126585006713867	2.320446491241455	4
अध्येता	0.8415482044219971	4.946276664733887	4
कि.मी.को	3.6334097385406494	2.7053091526031494	4
देहरादुन	2.346351385116577	3.5874340534210205	4
लेफ्टिनेन्ट	1.9056463241577148	6.051403045654297	4
टुरिजम	2.709498643875122	7.1137590408325195	3
लिपिका	1.2186623811721802	4.423979759216309	4
क्लियर	3.196660280227661	7.827007293701172	3
रामबाबु	0.5731289386749268	2.934560537338257	4
Travel	7.649555683135986	4.02892541885376	2
नयनराज	1.504155158996582	4.570872783660889	4
Finnish	6.961435794830322	3.2666804790496826	2
बडि	5.269310474395752	2.6934990882873535	4
स्थलहरुको	4.761717796325684	2.47871732711792	4
पिपुल्स	2.4598100185394287	6.998452663421631	3
काठमाण्डू	3.5694825649261475	1.546628713607788	4
टर्मिनल	3.4881908893585205	6.755670547485352	3
ओपनर	2.341066837310791	4.920525550842285	3
टर्कीका	2.6267354488372803	5.499522686004639	4
फेस्टिभल	2.515235185623169	7.377603530883789	3
lookup	6.907625675201416	4.0358710289001465	2
थेन	6.708319187164307	7.4884443283081055	0
काठमाण्डौबाट	3.6536190509796143	1.6936346292495728	4
हाइवे	3.6635658740997314	3.0585885047912598	3
म्यूजियम	2.2025516033172607	7.450588226318359	4
MoFALD	6.250235080718994	4.214529037475586	4
द्वितीयले	0.3394007086753845	4.1694655418396	4
बम्बई	2.5128653049468994	3.6757395267486572	3
चम्पा	0.002169039798900485	3.052996873855591	3
रेजिना	-0.09632213413715363	3.1095848083496094	3
रंजित	0.9471840858459473	3.456183910369873	4
चौदण्डी	2.3781161308288574	3.1026673316955566	4
लखनउ	2.704145908355713	3.4482457637786865	4
मैतीदेवी	2.778573513031006	1.6483371257781982	4
सोसाइटीका	2.6023519039154053	6.784153938293457	3
एड्रियन	1.4249557256698608	6.131636619567871	3
एरिजोना	2.8724348545074463	6.1688690185546875	3
मिक्स	3.9645512104034424	7.670967102050781	3
१८७८	0.07577674090862274	6.803778171539307	1
स्वयंवर	1.7463716268539429	3.4045815467834473	4
phonetic	6.702661514282227	3.369314193725586	4
